Date,Day,ADR Model,ADR Box Color,ADR Confirmation,ADR True,ADR Result,ADR Max Ext,ADR Max Ret,ODR Model,ODR Box Color,ODR Confirmation,ODR True,ODR Result,ODR Max Ext,ODR Max Ret,RDR Model,RDR Box Color,RDR Confirmation,RDR True,RDR Result,RDR Max Extension,RDR Max Ret,Error Checking Notes,,,,,
4-Jan-18,Thursday,UXP,Red,Long,TRUE,Complete,4.7,-0.5,UXP,Red,Short,TRUE,Broken,0.7,-0.3,DXP,Red,Long,TRUE,Broken,2.8,-1.1,,,,,,
5-Jan-18,Friday,UXP,Green,Short,TRUE,Complete,1,-1,DXP,Red,Short,TRUE,Complete,3.4,1,DXP,Green,Short,TRUE,Complete,1.2,-0.8,,,,,,
8-Jan-18,Monday,UX,Green,Long,FALSE,Complete,0.1,-1.3,DX,Red,Long,TRUE,Broken,2.1,-0.1,RX,Red,Long,TRUE,Complete,0.6,0.1,,,,,,
9-Jan-18,Tuesday,UXP,Red,Long,TRUE,Complete,0.1,-1.2,DX,Red,Short,TRUE,Complete,1.2,-0.9,D,Red,Long,TRUE,Broken,4.6,0.3,,,,,,
10-Jan-18,Wednesday,UXP,Green,Long,TRUE,Complete,1,-0.7,U,Green,Short,FALSE,Broken,0.5,-1.9,DX,Red,Short,FALSE,Broken,3,-3.6,,,,,,
11-Jan-18,Thursday,UXP,Green,Neutral,Neutral,Complete,0,0,U,Green,Long,TRUE,Complete,4.2,0.9,UXP,Green,Short,TRUE,Broken,0.5,-0.1,,,,,,
12-Jan-18,Friday,DXP,Green,Long,FALSE,Complete,1,-2.8,DXP,Green,Long,FALSE,Broken,0.8,-2,UX,Green,Short,FALSE,Complete,0.3,-2.8,,,,,,
15-Jan-18,Monday,UXP,Green,Long,TRUE,Complete,1.4,-0.3,U,Red,Short,TRUE,Broken,0.8,-0.6,U,Green,Neutral,Neutral,Complete,0,0,,,,,,
16-Jan-18,Tuesday,UX,Red,Short,TRUE,Broken,0.6,-0.7,DX,Red,Short,TRUE,Complete,3.6,-0.6,DXP,Green,Short,TRUE,Complete,2.5,-0.3,,,,,,
17-Jan-18,Wednesday,DXP,Green,Short,TRUE,Complete,2.7,0.3,DX,Red,Short,TRUE,Complete,2.1,-0.1,DX,Green,Long,TRUE,Broken,1.7,0,,,,,,
18-Jan-18,Thursday,UXP,Red,Long,FALSE,Complete,1.2,-3.9,DXP,Red,Long,TRUE,Broken,0.3,-0.4,DXP,Red,Short,FALSE,Broken,0.9,-3.2,,,,,,
19-Jan-18,Friday,DXP,Red,Short,TRUE,Complete,1.5,0.2,DX,Green,Long,FALSE,Broken,1.2,-1.5,UX,Green,Short,TRUE,Broken,1.2,-0.9,,,,,,
22-Jan-18,Monday,RC,Red,Neutral,Neutral,Complete,0,0,U,Red,Short,TRUE,Broken,2.1,0,DXP,Green,Long,FALSE,Broken,3.1,-1.6,,,,,,
23-Jan-18,Tuesday,UXP,Green,Long,TRUE,Complete,2,-0.2,U,Neutral,Long,FALSE,Broken,1,-2,UXP,Green,Long,TRUE,Complete,3.6,-0.5,,,,,,
24-Jan-18,Wednesday,UXP,Green,Short,TRUE,Complete,0.5,-0.8,D,Green,Long,TRUE,Broken,1,-0.4,UX,Red,Long,TRUE,Complete,8.4,-1.1,,,,,,
25-Jan-18,Thursday,UXP,Green,Long,TRUE,Complete,0.6,-0.5,UX,Green,Short,TRUE,Broken,0.6,-1.2,D,Red,Short,TRUE,Complete,3.7,-0.6,,,,,,
26-Jan-18,Friday,DXP,Green,Long,TRUE,Complete,0.1,-0.6,UX,Red,Long,TRUE,Complete,1.3,-0.9,UX,Green,Long,TRUE,Complete,0.9,-0.1,,,,,,
29-Jan-18,Monday,UXP,Green,Neutral,Neutral,Complete,0,0,DX,Green,Short,TRUE,Complete,2.3,0.4,DXP,Red,Short,TRUE,Complete,0.6,-1.1,,,,,,
30-Jan-18,Tuesday,RC,Red,Short,TRUE,Complete,5,0,DXP,Green,Long,TRUE,Complete,1,-0.7,DXP,Red,Neutral,Neutral,Complete,0,0,,,,,,
31-Jan-18,Wednesday,DXP,Green,Short,FALSE,Complete,0.1,-1.9,UXP,Red,Short,FALSE,Broken,0.5,-1.6,UXP,Red,Short,FALSE,Broken,2.6,-4.2,,,,,,
1-Feb-18,Thursday,UXP,Red,Short,TRUE,Complete,0.8,-0.9,RX,Green,Long,TRUE,Complete,1.6,0.2,UXP,Green,Long,FALSE,Complete,5.4,-2.7,,,,,,
2-Feb-18,Friday,UXP,Red,Short,TRUE,Complete,0.3,-0.5,D,Red,Short,TRUE,Complete,3.3,-0.3,DXP,Red,Long,TRUE,Complete,0.3,-0.5,,,,,,
5-Feb-18,Monday,RC,Green,Short,TRUE,Complete,1,-0.8,RX,Neutral,Long,TRUE,Complete,1.1,-0.9,RX,Red,Short,TRUE,Complete,2,0.3,,,,,,
6-Feb-18,Tuesday,DXP,Red,Short,TRUE,Complete,2,-0.7,U,Green,Long,FALSE,Broken,0.2,-2.3,RX,Green,Neutral,Neutral,Complete,0,0,,,,,,
7-Feb-18,Wednesday,RC,Green,Long,FALSE,Complete,2.4,-2.3,DXP,Red,Short,TRUE,Complete,1.7,0.2,U,Green,Short,TRUE,Broken,6.9,1.8,,,,,,
8-Feb-18,Thursday,DXP,Red,Short,FALSE,Complete,0.5,-1.4,D,Red,Long,FALSE,Broken,0.3,-2.4,RX,Red,Short,TRUE,Complete,1.6,0,,,,,,
9-Feb-18,Friday,DXP,Green,Short,TRUE,Complete,0.7,-1,DX,Green,Long,FALSE,Broken,2,-4.2,D,Red,Short,TRUE,Complete,5.8,0.4,,,,,,
12-Feb-18,Monday,DXP,Green,Long,TRUE,Complete,0.7,0,UXP,Green,Long,TRUE,Complete,0.5,-0.7,D,Red,Short,TRUE,Complete,0.8,0.1,,,,,,
13-Feb-18,Tuesday,DXP,Green,Long,TRUE,Complete,2.4,0.1,RX,Red,Short,TRUE,Complete,2.5,-0.7,DXP,Green,Long,TRUE,Broken,1.2,-0.2,,,,,,
14-Feb-18,Wednesday,UXP,Green,Neutral,Neutral,Complete,0,0,DX,Red,Short,TRUE,Complete,0.8,-0.3,DXP,Green,Long,TRUE,Broken,5.9,0.7,,,,,,
15-Feb-18,Thursday,UXP,Green,Long,TRUE,Complete,2.1,0.1,UX,Red,Short,TRUE,Broken,2,-0.7,DXP,Green,Short,FALSE,Broken,0.7,-3.5,,,,,,
16-Feb-18,Friday,UXP,Red,Long,TRUE,Complete,2.1,-0.4,UXP,Green,Short,TRUE,Broken,1,-0.5,DXP,Red,Long,TRUE,Broken,2.2,0,,,,,,
19-Feb-18,Monday,UXP,Green,Long,TRUE,Complete,0.1,-0.3,RC,Green,Short,FALSE,Complete,1.7,-2.4,D,Red,Long,TRUE,Broken,2.6,0,,,,,,
20-Feb-18,Tuesday,UXP,Red,Short,TRUE,Broken,0.8,-0.3,DXP,Red,Long,FALSE,Complete,0.4,-3.5,DXP,Green,Long,TRUE,Broken,2.8,-1.4,,,,,,
21-Feb-18,Wednesday,DX,Red,Short,TRUE,Complete,0.7,0.1,DXP,Red,Long,TRUE,Broken,1.3,0,UXP,Green,Long,FALSE,Broken,0.7,-1.7,,,,,,
22-Feb-18,Thursday,DXP,Red,Short,TRUE,Complete,2.3,-0.9,RX,Green,Long,TRUE,Complete,2.1,0.1,UXP,Red,Short,FALSE,Complete,0.9,-5.4,,,,,,
23-Feb-18,Friday,UXP,Green,Long,TRUE,Complete,1.7,-0.6,U,Red,Short,FALSE,Broken,2.7,-1.7,UX,Green,Long,TRUE,Complete,1,-0.2,,,,,,
26-Feb-18,Monday,UXP,Green,Long,TRUE,Complete,4.1,0.1,U,Red,Short,TRUE,Broken,0.6,-0.9,D,Green,Long,TRUE,Broken,1.3,0.2,,,,,,
27-Feb-18,Tuesday,UXP,Red,Short,TRUE,Complete,2.8,0.2,DXP,Red,Short,TRUE,Complete,0.6,-1.2,U,Red,Short,TRUE,Broken,4,0.2,,,,,,
28-Feb-18,Wednesday,DXP,Red,Neutral,Neutral,Complete,0,0,RC,Green,Long,TRUE,Complete,3.1,0.3,UXP,Red,Short,TRUE,Broken,3.9,-0.1,,,,,,
1-Mar-18,Thursday,DXP,Green,Long,TRUE,Complete,1.7,-0.4,UXP,Red,Short,TRUE,Broken,5,0.2,DXP,Red,Long,TRUE,Complete,0.8,-0.7,,,,,,
2-Mar-18,Friday,UXP,Red,Short,TRUE,Broken,1.9,0,DXP,Red,Short,FALSE,Complete,1.3,-0.2,DX,Red,Long,TRUE,Broken,1.5,-0.2,,,,,,
5-Mar-18,Monday,UXP,Green,Short,TRUE,Complete,1.4,-0.4,RX,Green,Short,TRUE,Complete,0.5,-0.2,D,Green,Long,TRUE,Broken,2.1,0.1,,,,,,
6-Mar-18,Tuesday,UXP,Green,Short,TRUE,Complete,0.2,-0.5,DXP,Red,Short,FALSE,Broken,0.2,-6.2,U,Red,Short,TRUE,Broken,1.1,-0.8,,,,,,
7-Mar-18,Wednesday,DXP,Green,Neutral,Neutral,Complete,0,0,RC,Red,Long,TRUE,Complete,0.9,-0.5,RX,Red,Long,FALSE,Complete,0.7,-3.7,,,,,,
8-Mar-18,Thursday,DXP,Green,Long,FALSE,Complete,0.5,-2.9,DX,Green,Short,TRUE,Complete,1.6,-1,D,Red,Short,TRUE,Complete,0.9,-0.4,,,,,,
9-Mar-18,Friday,DXP,Green,Short,TRUE,Complete,1.3,0.2,DX,Green,Long,TRUE,Broken,3,-0.4,UXP,Green,Long,TRUE,Complete,2.9,0.2,,,,,,
12-Mar-18,Monday,UXP,Green,Long,FALSE,Complete,1.6,-2.3,DXP,Red,Short,TRUE,Complete,3.4,-0.3,DXP,Red,Short,TRUE,Complete,1.1,-0.4,,,,,,
13-Mar-18,Tuesday,RC,Red,Short,TRUE,Complete,1.5,-0.9,D,Red,Short,FALSE,Broken,2.7,-3.6,RX,Green,Short,TRUE,Complete,1.1,0.3,,,,,,
14-Mar-18,Wednesday,DXP,Red,Short,TRUE,Complete,1.3,0.1,DX,Green,Long,TRUE,Broken,3.4,0.2,UX,Green,Short,TRUE,Broken,2.2,-1,,,,,,
15-Mar-18,Thursday,UX,Green,Long,TRUE,Complete,0.3,-0.8,RC,Green,Long,FALSE,Complete,3,-2.6,RX,Red,Neutral,Neutral,Complete,0,0,,,,,,
16-Mar-18,Friday,RC,Green,Short,TRUE,Complete,3.3,-1.7,RX,Red,Short,FALSE,Complete,0.6,-3.2,RX,Green,Long,TRUE,Complete,6.4,2.3,,,,,,
19-Mar-18,Monday,UXP,Red,Short,TRUE,Complete,1.6,0,RX,Red,Short,FALSE,Complete,0.7,-1.8,U,Red,Short,TRUE,Broken,2.9,-1,,,,,,
20-Mar-18,Tuesday,RC,Green,Long,TRUE,Complete,8.7,0,UXP,Green,Long,FALSE,Complete,5.1,-3.2,UXP,Green,Long,TRUE,Complete,1.6,-0.6,,,,,,
21-Mar-18,Wednesday,UXP,Green,Short,TRUE,Complete,1.3,-0.2,DXP,Green,Long,TRUE,Broken,5.9,-0.9,UXP,Red,Long,TRUE,Complete,5.3,0.5,,,,,,
22-Mar-18,Thursday,UXP,Red,Short,TRUE,Complete,2.1,0.2,DXP,Green,Short,TRUE,Complete,3.6,-1,DXP,Red,Short,TRUE,Complete,1.2,-1,,,,,,
23-Mar-18,Friday,RX,Green,Long,TRUE,Complete,0.8,-0.3,UXP,Red,Short,TRUE,Broken,3.9,0.3,U,Green,Long,TRUE,Complete,1.4,-0.6,,,,,,
26-Mar-18,Monday,UXP,Red,Short,TRUE,Complete,2.8,-0.2,DXP,Red,Long,TRUE,Complete,0.4,-0.2,RC,Red,Short,FALSE,Complete,1.1,-1.7,,,,,,
27-Mar-18,Tuesday,RC,Red,Long,TRUE,Complete,3.7,0.1,UX,Green,Long,TRUE,Broken,6.7,-1.3,RX,Red,Short,TRUE,Complete,1.2,-0.6,,,,,,
28-Mar-18,Wednesday,DXP,Green,Long,FALSE,Complete,0.5,-2.1,D,Red,Long,TRUE,Complete,0.2,-0.4,DX,Red,Long,FALSE,Broken,2.5,-4.5,,,,,,
29-Mar-18,Thursday,UX,Red,Short,TRUE,Complete,0.8,-1.4,RX,Red,Short,TRUE,Complete,1.6,-0.2,D,Green,Long,TRUE,Broken,0.9,-0.3,,,,,,
30-Mar-18,Friday,UXP,Green,Neutral,Neutral,Complete,0,0,RC,Red,Long,TRUE,Complete,1.2,-0.9,DXP,Red,Short,TRUE,Complete,1.6,0,,,,,,
1-Oct-18,Monday,UXP,Red,Short,FALSE,Complete,0.7,-2.8,DX,Red,Short,FALSE,Broken,0.7,-2,RX,Green,Long,TRUE,Complete,3.5,0.2,,,,,,
2-Oct-18,Tuesday,UXP,Red,Long,TRUE,Complete,0.6,0,UX,Red,Short,TRUE,Broken,1.5,-0.8,DX,Red,Neutral,Neutral,Complete,0,0,,,,,,
3-Oct-18,Wednesday,RC,Red,Short,FALSE,Complete,1.2,-2.8,UXP,Green,Long,FALSE,Broken,0.7,-2.8,DXP,Red,Short,FALSE,Broken,2.8,-10.2,,,,,,
4-Oct-18,Thursday,UXP,Red,Long,TRUE,Complete,0.6,-0.3,UXP,Green,Short,TRUE,Broken,2.1,-0.8,DXP,Red,Short,TRUE,Complete,3.9,-0.9,,,,,,
5-Oct-18,Friday,DXP,Green,Long,TRUE,Complete,0.7,-0.7,U,Red,Short,TRUE,Broken,1.7,-1,D,Green,Neutral,Neutral,Broken,0,0,,,,,,
8-Oct-18,Monday,DXP,Red,Short,TRUE,Complete,1.2,-1.2,DX,Red,Short,TRUE,Complete,1.8,-0.3,U,Green,Neutral,Neutral,Complete,0,0,,,,,,
9-Oct-18,Tuesday,UX,Red,Long,TRUE,Complete,3.3,1,UXP,Red,Short,FALSE,Complete,0.6,-2.2,DX,Red,Long,TRUE,Broken,0.6,-0.2,,,,,,
10-Oct-18,Wednesday,UX,Green,Long,FALSE,Complete,0.6,-4,RX,Red,Short,FALSE,Complete,0.2,-2.3,DXP,Red,Short,TRUE,Complete,1.8,0.1,,,,,,
11-Oct-18,Thursday,DXP,Red,Short,TRUE,Complete,4,0.4,DX,Red,Short,TRUE,Complete,1.7,0.1,DXP,Red,Short,TRUE,Complete,3.2,-0.4,,,,,,
12-Oct-18,Friday,DXP,Red,Long,TRUE,Broken,4.7,-0.2,UXP,Red,Short,TRUE,Complete,2,-0.6,DXP,Red,Long,FALSE,Complete,0.2,-2.6,,,,,,
15-Oct-18,Monday,UXP,Green,Short,TRUE,Complete,1.7,-0.4,DXP,Red,Short,TRUE,Complete,0.1,-1,DX,Red,Long,TRUE,Broken,0.5,-0.9,,,,,,
16-Oct-18,Tuesday,UXP,Green,Long,TRUE,Complete,0.8,-0.7,DXP,Red,Short,TRUE,Complete,0.8,-0.6,RX,Green,Long,TRUE,Complete,0.6,-0.5,,,,,,
17-Oct-18,Wednesday,UXP,Green,Short,TRUE,Broken,2.5,0.2,DX,Green,Short,TRUE,Complete,3.2,0.7,DXP,Red,Short,TRUE,Complete,2.7,0.7,,,,,,
18-Oct-18,Thursday,DXP,Red,Short,TRUE,Complete,4.2,-0.5,DXP,Green,Short,TRUE,Complete,5.8,-0.5,DXP,Green,Long,FALSE,Broken,0.8,-1.4,,,,,,
19-Oct-18,Friday,RC,Green,Long,FALSE,Complete,1.5,-1.3,U,Red,Short,FALSE,Broken,1.2,-5,UXP,Green,Short,TRUE,Complete,0.5,-0.3,,,,,,
22-Oct-18,Monday,DX,Red,Short,FALSE,Complete,0.4,-1.5,UXP,Neutral,Short,TRUE,Broken,3.6,-0.5,DXP,Red,Long,TRUE,Complete,1.8,-0.2,,,,,,
23-Oct-18,Tuesday,UXP,Red,Short,TRUE,Complete,1.5,-0.1,DXP,Red,Short,TRUE,Complete,5,0.1,DXP,Red,Short,TRUE,Complete,3.3,0.1,,,,,,
24-Oct-18,Wednesday,DXP,Green,Long,TRUE,Complete,2.1,-0.5,U,Green,Short,FALSE,Broken,1,-2.7,UXP,Red,Long,FALSE,Broken,0.7,-1.9,,,,,,
25-Oct-18,Thursday,DXP,Red,Neutral,Neutral,Complete,0,0,UX,Green,Long,TRUE,Complete,5.5,-0.8,UXP,Green,Neutral,Neutral,Complete,0,0,,,,,,
26-Oct-18,Friday,DX,Red,Short,TRUE,Complete,1,-0.4,DX,Green,Long,FALSE,Broken,0.3,-2.2,RX,Green,Long,TRUE,Complete,1.8,-0.1,,,,,,
29-Oct-18,Monday,UXP,Green,Long,FALSE,Complete,1.1,-4.1,DXP,Green,Short,FALSE,Complete,0.7,-2,DX,Red,Long,FALSE,Broken,0.4,-2.3,,,,,,
30-Oct-18,Tuesday,DXP,Green,Long,TRUE,Broken,5.2,0,UXP,Red,Short,TRUE,Broken,2,-0.8,DXP,Green,Long,TRUE,Complete,5.3,-0.2,,,,,,
31-Oct-18,Wednesday,UXP,Red,Short,TRUE,Complete,1.2,-1.4,UXP,Green,Long,FALSE,Broken,0.8,-3.1,DXP,Red,Long,FALSE,Complete,3.6,-5.6,,,,,,
1-Nov-18,Thursday,DXP,Green,Long,FALSE,Complete,1.9,-3.9,RX,Red,Short,TRUE,Complete,1.1,-0.9,RX,Red,Short,TRUE,Complete,3.4,0.3,,,,,,
2-Nov-18,Friday,DXP,Neutral,Short,FALSE,Complete,3.4,-5,RX,Red,Neutral,Neutral,Complete,0,0,D,Green,Short,TRUE,Complete,1.9,-0.5,,,,,,
5-Nov-18,Monday,DXP,Red,Neutral,Neutral,Complete,0,0,U,Red,Long,TRUE,Complete,1.8,-0.9,UXP,Red,Long,FALSE,Broken,0.8,-2.7,,,,,,
6-Nov-18,Tuesday,DXP,Neutral,Short,FALSE,Complete,2,-2,D,Red,Short,FALSE,Broken,0.7,-1.4,U,Red,Short,TRUE,Broken,2.6,0.5,,,,,,
7-Nov-18,Wednesday,DXP,Red,Long,TRUE,Complete,1.3,-1.5,UX,Green,Long,TRUE,Complete,10.2,-0.3,UXP,Red,Short,TRUE,Broken,2.7,0.3,,,,,,
8-Nov-18,Thursday,DXP,Green,Short,FALSE,Complete,1,-2.5,UXP,Green,Short,TRUE,Broken,0.7,-0.2,DXP,Green,Short,TRUE,Complete,0.7,-0.4,,,,,,
9-Nov-18,Friday,DXP,Red,Short,TRUE,Complete,2,-1,DXP,Red,Short,TRUE,Complete,2,0.3,DX,Green,Long,TRUE,Broken,0.3,-0.6,,,,,,
12-Nov-18,Monday,UXP,Red,Long,TRUE,Complete,1.5,-0.7,UXP,Red,Short,TRUE,Broken,3.2,0.2,DX,Green,Short,TRUE,Complete,3.4,0.3,,,,,,
13-Nov-18,Tuesday,DXP,Green,Long,TRUE,Complete,1.6,-0.7,U,Red,Short,TRUE,Broken,2.7,-0.9,DXP,Red,Short,TRUE,Complete,1.6,-0.4,,,,,,
14-Nov-18,Wednesday,DXP,Green,Short,TRUE,Complete,2.4,-0.5,DXP,Red,Long,TRUE,Broken,4,-0.2,UXP,Green,Short,TRUE,Complete,0.3,-0.3,,,,,,
15-Nov-18,Thursday,DXP,Green,Short,FALSE,Broken,0.2,-1.7,UX,Green,Short,FALSE,Broken,2.1,-1.9,UX,Green,Long,TRUE,Complete,0.2,-1.1,,,,,,
16-Nov-18,Friday,RC,Green,Long,TRUE,Complete,3.8,0.2,UXP,Red,Short,FALSE,Complete,1.3,-2.4,UX,Green,Short,TRUE,Broken,2.8,0.1,,,,,,
19-Nov-18,Monday,DXP,Green,Long,TRUE,Complete,0.3,-1,U,Red,Short,TRUE,Broken,2.7,-0.1,DXP,Neutral,Long,TRUE,Broken,2,-0.1,,,,,,
20-Nov-18,Tuesday,UXP,Red,Short,TRUE,Complete,2.6,-0.9,DXP,Red,Short,FALSE,Broken,1.6,-2.3,DXP,Red,Short,TRUE,Complete,0.3,0,,,,,,
21-Nov-18,Wednesday,DX,Green,Long,TRUE,Complete,0.8,-0.3,UXP,Green,Long,TRUE,Complete,0.8,-1.2,UX,Green,Short,FALSE,Broken,1.3,-4.8,,,,,,
22-Nov-18,Thursday,UX,Red,Short,TRUE,Broken,2.5,0.2,DXP,Red,Long,TRUE,Broken,0.3,-0.2,UX,Red,Short,TRUE,Broken,1.1,-0.4,,,,,,
23-Nov-18,Friday,DXP,Green,Long,FALSE,Complete,1,-6.8,DXP,Red,Short,TRUE,Complete,9.7,2.5,DXP,Red,Short,TRUE,Complete,1,0.3,,,,,,
26-Nov-18,Monday,DX,Green,Long,TRUE,Broken,1.2,0.3,UXP,Green,Short,FALSE,Broken,1.3,-1.7,UXP,Green,Short,TRUE,Complete,0.6,-0.7,,,,,,
27-Nov-18,Tuesday,DXP,Red,Long,TRUE,Complete,0,-0.9,DX,Red,Long,TRUE,Broken,1.8,-0.2,UXP,Green,Short,TRUE,Broken,2.8,-0.3,,,,,,
28-Nov-18,Wednesday,RC,Red,Long,TRUE,Complete,2.3,-0.3,UX,Red,Short,TRUE,Broken,3.6,0,DXP,Red,Short,FALSE,Broken,1.8,-2.7,,,,,,
29-Nov-18,Thursday,DX,Green,Short,TRUE,Complete,1.4,-0.5,DXP,Red,Long,TRUE,Broken,0.8,0,UXP,Red,Long,TRUE,Complete,1.7,-0.4,,,,,,
30-Nov-18,Friday,UX,Green,Long,TRUE,Complete,0.5,-0.9,D,Red,Short,TRUE,Complete,2.9,0.3,DXP,Red,Long,TRUE,Broken,3.2,-0.2,,,,,,
3-Dec-18,Monday,UXP,Green,Long,TRUE,Complete,1.2,0.2,UXP,Red,Short,TRUE,Broken,1.5,-0.6,DXP,Red,Short,TRUE,Complete,1.1,-1.1,,,,,,
4-Dec-18,Tuesday,UX,Green,Long,TRUE,Complete,0.7,-0.4,UXP,Green,Long,TRUE,Complete,1.8,-0.1,DX,Green,Short,TRUE,Complete,0.5,-0.9,,,,,,
5-Dec-18,Wednesday,DXP,Red,Short,TRUE,Complete,2.1,0,DX,Green,Long,TRUE,Broken,2.2,0.1,UXP,Green,Long,FALSE,Complete,2.1,-3.6,,,,,,
6-Dec-18,Thursday,DXP,Red,Short,TRUE,Complete,1.8,0.3,RX,Red,Short,TRUE,Complete,4.1,0,DXP,Red,Short,TRUE,Complete,0.4,-1,,,,,,
7-Dec-18,Friday,RC,Red,Short,TRUE,Complete,0.7,0.1,RX,Green,Short,FALSE,Complete,0.4,-2.3,UXP,Green,Short,TRUE,Complete,1.6,0.3,,,,,,
10-Dec-18,Monday,DXP,Green,Neutral,Neutral,Complete,0,0,RC,Green,Short,TRUE,Complete,2.8,0.4,DXP,Green,Short,TRUE,Complete,1.3,0.1,,,,,,
11-Dec-18,Tuesday,DXP,Green,Long,TRUE,Complete,0.2,-1.3,DX,Red,Long,TRUE,Broken,3.2,0.4,UXP,Green,Short,TRUE,Complete,3.9,0.6,,,,,,
12-Dec-18,Wednesday,RC,Green,Long,FALSE,Complete,0.7,-1.7,DXP,Green,Long,TRUE,Broken,3.2,0.6,U,Red,Short,FALSE,Broken,2,-1.3,,,,,,
13-Dec-18,Thursday,DXP,Green,Neutral,Neutral,Complete,0,0,D,Neutral,Long,FALSE,Broken,0.6,-2.7,RX,Green,Long,TRUE,Complete,1.6,0.1,,,,,,
14-Dec-18,Friday,UXP,Red,Short,TRUE,Complete,0.3,0,DX,Red,Long,TRUE,Broken,2.3,-1.8,D,Red,Short,TRUE,Complete,1.1,-0.1,,,,,,
17-Dec-18,Monday,DXP,Red,Short,TRUE,Complete,2.8,0,DXP,Neutral,Long,TRUE,Broken,4.6,0.3,RX,Red,Short,TRUE,Complete,1,-0.3,,,,,,
18-Dec-18,Tuesday,DXP,Green,Short,TRUE,Complete,5.1,0.2,UXP,Green,Short,TRUE,Complete,4,0,D,Red,Short,TRUE,Complete,4.2,0.3,,,,,,
19-Dec-18,Wednesday,DXP,Green,Short,TRUE,Complete,0.8,-1.1,D,Red,Short,FALSE,Broken,1.5,-2.5,UXP,Green,Long,TRUE,Complete,1,-1.3,,,,,,
20-Dec-18,Thursday,RC,Green,Short,TRUE,Complete,1.8,0,DXP,Red,Short,TRUE,Complete,0.9,-0.8,RC,Green,Short,TRUE,Complete,1.8,-0.2,,,,,,
21-Dec-18,Friday,RC,Green,Long,FALSE,Complete,1.1,-3.8,DX,Red,Short,TRUE,Complete,1.8,0.1,DX,Green,Short,TRUE,Broken,0.1,-0.1,,,,,,
24-Dec-18,Monday,RC,Green,Long,TRUE,Complete,3.6,0.3,U,Red,Short,TRUE,Broken,2.3,-0.7,DXP,Red,Short,TRUE,Complete,3.5,0,,,,,,
26-Dec-18,Wednesday,DXP,Red,Short,TRUE,Complete,0.8,-0.4,DX,Green,Long,TRUE,Broken,1.2,-0.8,UXP,Green,Long,TRUE,Complete,5.7,0.4,,,,,,
27-Dec-18,Thursday,UXP,Red,Neutral,Neutral,Complete,0,0,DX,Red,Short,TRUE,Complete,2.9,-0.9,DXP,Red,Short,FALSE,Broken,1.8,-1.4,,,,,,
28-Dec-18,Friday,UXP,Green,Short,TRUE,Broken,0.4,-0.7,RC,Green,Short,TRUE,Complete,4.5,0,DXP,Red,Long,TRUE,Complete,0.6,-0.4,,,,,,
31-Dec-18,Monday,UXP,Red,Short,FALSE,Complete,1,-4.7,UXP,Green,Short,FALSE,Complete,2.4,-2.3,DXP,Red,Short,FALSE,Complete,0.4,-1.4,,,,,,
2-Jan-19,Wednesday,UX,Green,Short,TRUE,Broken,4.2,0.2,DXP,Red,Long,TRUE,Complete,0.6,-0.8,RX,Green,Long,TRUE,Complete,0.3,-0.3,,,,,,
3-Jan-19,Thursday,RC,Green,Long,TRUE,Complete,0.5,-1.2,DXP,Green,Long,TRUE,Broken,5.5,0.2,UXP,Red,Short,TRUE,Complete,0.5,-1,,,,,,
4-Jan-19,Friday,RC,Red,Long,TRUE,Complete,2.6,0.1,UXP,Green,Short,TRUE,Complete,0.3,-1.9,UXP,Green,Short,TRUE,Broken,0.5,-0.2,,,,,,
7-Jan-19,Monday,RC,Red,Short,FALSE,Complete,0.4,-1.9,UXP,Red,Long,TRUE,Complete,2.4,-1.2,RX,Green,Long,FALSE,Complete,0.6,-1.3,,,,,,
8-Jan-19,Tuesday,RC,Green,Short,TRUE,Complete,1.5,-0.6,DX,Green,Long,TRUE,Broken,4.1,0.3,UXP,Green,Long,TRUE,Complete,0.8,-1,,,,,,
9-Jan-19,Wednesday,UXP,Green,Long,TRUE,Complete,1.1,-0.4,U,Red,Long,TRUE,Complete,4.1,1.2,UXP,Green,Short,FALSE,Complete,1.8,-4.6,,,,,,
10-Jan-19,Thursday,UXP,Red,Short,TRUE,Complete,0.6,-0.7,DXP,Red,Long,TRUE,Broken,3.9,0.7,RX,Green,Long,TRUE,Complete,1.8,-0.2,,,,,,
11-Jan-19,Friday,UXP,Red,Long,TRUE,Complete,1.4,0.1,UXP,Green,Long,FALSE,Broken,0.6,-3.2,DXP,Red,Long,TRUE,Complete,0.8,-1.7,,,,,,
14-Jan-19,Monday,RC,Red,Short,TRUE,Complete,3.9,0.3,DXP,Red,Long,FALSE,Complete,0.5,-1.4,UX,Green,Short,TRUE,Broken,0.8,0,,,,,,
15-Jan-19,Tuesday,DX,Green,Long,TRUE,Complete,0.7,-0.2,U,Red,Short,FALSE,Complete,0.1,-1.4,UXP,Green,Long,TRUE,Complete,0.7,-0.7,,,,,,
16-Jan-19,Wednesday,UX,Red,Long,TRUE,Complete,1.2,0,UXP,Green,Short,TRUE,Broken,1.6,-0.1,DX,Green,Short,FALSE,Broken,1.8,-1.6,,,,,,
17-Jan-19,Thursday,RC,Red,Short,TRUE,Complete,2.2,-0.3,DXP,Green,Long,FALSE,Complete,0.4,-4.9,DXP,Neutral,Short,FALSE,Broken,0.4,-2.6,,,,,,
