Date,Day,ADR Model,ADR Box Color,ADR Confirmation,ADR True,ADR Result,ADR Max Ext,ADR Max Ret,ODR Model,ODR Box Color,ODR Confirmation,ODR True,ODR Result,ODR Max Ext,ODR Max Ret,RDR Model,RDR Box Color,RDR Confirmation,RDR True,RDR Result,RDR Max Extension,RDR Max Ret,Error Checking Notes
13-May-13,Monday,DX,Green,Long,TRUE,Complete,0.7,0,UX,Red,Short,TRUE,Broken,0.3,-0.8,U,Green,Long,TRUE,Broken,1,-0.4,
15-May-13,Wednesday,UXP,Red,Short,FALSE,Complete,0.5,0.6,DX,Green,Short,FALSE,Broken,0.5,1,U,Green,Long,TRUE,Broken,4.5,0,
16-May-13,Thursday,UXP,Red,Short,TRUE,Complete,0.7,-0.5,DXP,Red,Long,TRUE,Broken,1.8,-0.6,U,Green,Long,FALSE,Broken,0.2,1,
31-May-13,Friday,RC,Green,Long,TRUE,Broken,0.1,-0.6,DX,Red,Short,TRUE,Complete,0.3,-0.4,U,Green,Long,FALSE,Broken,0.8,3.5,
14-Jun-13,Friday,UXP,Red,Short,TRUE,Complete,2.8,0,DX,Green,Long,TRUE,Broken,0.2,-1,U,Green,Short,TRUE,Broken,1.5,0,
18-Jun-13,Tuesday,RC,Red,Short,FALSE,Broken,1,0.5,RX,Green,Long,TRUE,Broken,0.3,-0.8,U,Green,Long,TRUE,Broken,1.7,0,
25-Jun-13,Tuesday,RC,Green,Long,FALSE,Broken,1.5,3.5,UX,Green,Long,TRUE,Complete,0.7,0.5,U,Red,Long,TRUE,Broken,0.7,0,
10-Jul-13,Wednesday,UXP,Red,Long,FALSE,Broken,0.8,-4,DX,Neutral,Short,TRUE,Complete,2,-0.4,U,Red,Short,FALSE,Broken,1.2,-3,
10-Jul-13,Wednesday,UXP,Red,Long,FALSE,Broken,0.8,-4,DX,Neutral,Short,TRUE,Complete,2,-0.4,U,Red,Short,FALSE,Broken,1.2,-3,
12-Jul-13,Friday,UX,Red,Neutral,Neutral,Complete,,,U,Red,Long,TRUE,Complete,1.7,0,U,Green,Long,FALSE,Complete,1.1,-1.3,
12-Jul-13,Friday,UX,Red,Neutral,Neutral,Complete,,,U,Red,Long,TRUE,Complete,1.7,0,U,Green,Long,FALSE,Complete,1.1,-1.3,
30-Jul-13,Tuesday,RC,Green,Long,TRUE,Complete,0.4,-0.4,UX,Green,Long,FALSE,Broken,0.7,-2,U,Green,Short,TRUE,Broken,2.1,0,
30-Jul-13,Tuesday,RC,Green,Long,TRUE,Complete,0.4,-0.4,UX,Green,Long,FALSE,Broken,0.7,-2,U,Green,Short,TRUE,Broken,2.1,0,
14-Aug-13,Wednesday,UX,Red,Short,TRUE,Complete,0.7,-0.2,DXP,Red,Neutral,Neutral,Complete,,,U,Red,Short,TRUE,Broken,1.6,0,
14-Aug-13,Wednesday,UX,Red,Short,TRUE,Complete,0.7,-0.2,DXP,Red,Neutral,Neutral,Complete,,,U,Red,Short,TRUE,Broken,1.6,0,
20-Aug-13,Tuesday,DXP,Green,Long,FALSE,Complete,1.3,-2.8,D,Red,Long,TRUE,Broken,1.1,-0.5,U,Green,Long,TRUE,Complete,1.6,0.3,
20-Aug-13,Tuesday,DXP,Green,Long,FALSE,Complete,1.3,-2.8,D,Red,Long,TRUE,Broken,1.1,-0.5,U,Green,Long,TRUE,Complete,1.6,0.3,
23-Aug-13,Friday,UXP,Red,Long,FALSE,Complete,0.6,-1.5,DXP,Red,Long,TRUE,Broken,0.4,-0.1,U,Red,Long,TRUE,Complete,0.4,0.1,
23-Aug-13,Friday,UXP,Red,Long,FALSE,Complete,0.6,-1.5,DXP,Red,Long,TRUE,Broken,0.4,-0.1,U,Red,Long,TRUE,Complete,0.4,0.1,
26-Aug-13,Monday,UXP,Red,Long,TRUE,Complete,5.5,0.2,U,Red,Short,TRUE,Broken,0.7,-0.3,U,Green,Long,FALSE,Broken,0.5,-2.9,
26-Aug-13,Monday,UXP,Red,Long,TRUE,Complete,5.5,0.2,U,Red,Short,TRUE,Broken,0.7,-0.3,U,Green,Long,FALSE,Broken,0.5,-2.9,
5-Sep-13,Thursday,UXP,Red,Short,FALSE,Complete,0.3,-1.5,RX,Green,Short,TRUE,Complete,0.6,-0.6,U,Green,Neutral,Neutral,Complete,,,
5-Sep-13,Thursday,UXP,Red,Short,FALSE,Complete,0.3,-1.5,RX,Green,Short,TRUE,Complete,0.6,-0.6,U,Green,Neutral,Neutral,Complete,,,
13-Sep-13,Friday,DX,Green,Short,TRUE,Complete,3.1,-0.7,DXP,Green,Short,FALSE,Broken,0.3,-1.6,U,Red,Neutral,Neutral,Complete,,,
13-Sep-13,Friday,DX,Green,Short,TRUE,Complete,3.1,-0.7,DXP,Green,Short,FALSE,Broken,0.3,-1.6,U,Red,Neutral,Neutral,Complete,,,
7-Oct-13,Monday,RC,Red,Short,TRUE,Complete,2.5,0.7,DXP,Red,Neutral,Neutral,Complete,,,U,Green,Neutral,Neutral,Complete,,,
7-Oct-13,Monday,RC,Red,Short,TRUE,Complete,2.5,0.7,DXP,Red,Neutral,Neutral,Complete,,,U,Green,Neutral,Neutral,Complete,,,
11-Oct-13,Friday,UXP,Green,Long,TRUE,Complete,0.8,-0.1,UX,Red,Long,TRUE,Complete,0.5,-1.1,U,Green,Long,TRUE,Complete,1.2,0.1,
11-Oct-13,Friday,UXP,Green,Long,TRUE,Complete,0.8,-0.1,UX,Red,Long,TRUE,Complete,0.5,-1.1,U,Green,Long,TRUE,Complete,1.2,0.1,
14-Oct-13,Monday,RC,Green,Short,TRUE,Complete,0.1,-1.1,U,Green,Neutral,Neutral,Complete,,,U,Green,Long,TRUE,Complete,4.8,0.6,
14-Oct-13,Monday,RC,Green,Short,TRUE,Complete,0.1,-1.1,U,Green,Neutral,Neutral,Complete,,,U,Green,Long,TRUE,Complete,4.8,0.6,
17-Oct-13,Thursday,DXP,Red,Short,TRUE,Broken,2.2,-0.7,DXP,Red,Short,TRUE,Complete,0.5,-1.1,U,Green,Long,TRUE,Complete,2.2,0.2,
17-Oct-13,Thursday,DXP,Red,Short,TRUE,Broken,2.2,-0.7,DXP,Red,Short,TRUE,Complete,0.5,-1.1,U,Green,Long,TRUE,Complete,2.2,0.2,
18-Oct-13,Friday,UXP,Red,Short,FALSE,Complete,1.2,-2.5,RX,Red,Short,TRUE,Complete,0.8,-0.4,U,Red,Long,TRUE,Complete,0.8,0.1,
18-Oct-13,Friday,UXP,Red,Short,FALSE,Complete,1.2,-2.5,RX,Red,Short,TRUE,Complete,0.8,-0.4,U,Red,Long,TRUE,Complete,0.8,0.1,
1-Nov-13,Friday,RC,Green,Short,TRUE,Broken,1.5,-0.5,UX,Green,Short,FALSE,Broken,1.1,-1.4,U,Red,Short,TRUE,Broken,1.1,-0.9,
1-Nov-13,Friday,RC,Green,Short,TRUE,Broken,1.5,-0.5,UX,Green,Short,FALSE,Broken,1.1,-1.4,U,Red,Short,TRUE,Broken,1.1,-0.9,
6-Nov-13,Wednesday,UXP,Green,Long,TRUE,Complete,4.5,1.3,UXP,Green,Short,FALSE,Complete,0.6,-2.6,U,Red,Short,TRUE,Broken,0.8,-0.7,
6-Nov-13,Wednesday,UXP,Green,Long,TRUE,Complete,4.5,1.3,UXP,Green,Short,FALSE,Complete,0.6,-2.6,U,Red,Short,TRUE,Broken,0.8,-0.7,
22-Nov-13,Friday,UXP,Green,Short,TRUE,Complete,2.7,-0.6,RX,Green,Long,TRUE,Complete,0.2,-0.2,U,Green,Long,TRUE,Complete,3,0.2,
22-Nov-13,Friday,UXP,Green,Short,TRUE,Complete,2.7,-0.6,RX,Green,Long,TRUE,Complete,0.2,-0.2,U,Green,Long,TRUE,Complete,3,0.2,
6-Jan-14,Monday,DXP,Red,Short,TRUE,Complete,1.3,0.1,D,Red,Long,TRUE,Broken,0.7,-0.2,U,Red,Short,TRUE,Broken,1.2,-0.2,
13-Jan-14,Monday,UX,Neutral,Short,TRUE,Broken,2.1,0.4,DXP,Red,Short,TRUE,Complete,1,-0.7,U,Green,Short,TRUE,Broken,5.9,0.7,
4-Feb-14,Tuesday,DXP,Green,Long,FALSE,Complete,1.1,-2.4,UX,Green,Long,FALSE,Complete,0.9,-1.6,U,Red,Long,TRUE,Complete,0.9,-0.5,
3-Mar-14,Monday,DXP,Green,Long,TRUE,Complete,2.1,-0.2,UX,Green,Short,TRUE,Broken,0.8,-1,U,Green,Short,TRUE,Broken,1.1,-0.9,
5-Mar-14,Wednesday,UXP,Green,Long,FALSE,Complete,0.6,-1.9,UX,Green,Long,TRUE,Complete,0.5,-0.6,U,Green,Neutral,Neutral,Complete,Neutral,Neutral,
6-Mar-14,Thursday,RC,Green,Long,TRUE,Complete,3.4,0.2,UXP,Green,Short,TRUE,Complete,1,-1,U,Green,Short,TRUE,Broken,0.6,-0.7,
13-Mar-14,Thursday,UXP,Green,Long,TRUE,Complete,3,-0.2,U,Green,Long,TRUE,Complete,0.6,-0.7,U,Red,Short,TRUE,Broken,6.2,0.3,
20-Mar-14,Thursday,DXP,Red,Short,TRUE,Complete,3.3,0.5,DXP,Green,Long,FALSE,Broken,0.9,-1.8,U,Green,Long,TRUE,Complete,0.6,0.1,
21-Mar-14,Friday,UXP,Green,Long,TRUE,Complete,1.8,-0.8,UXP,Green,Long,TRUE,Complete,1.8,-0.4,U,Red,Short,TRUE,Broken,1.6,0,
15-Apr-14,Tuesday,UXP,Red,Long,FALSE,Complete,1.5,-1.3,RX,Red,Short,FALSE,Complete,0.7,-2.9,U,Red,Short,TRUE,Broken,1.1,-1.1,
30-Apr-14,Wednesday,RC,Red,Neutral,Neutral,Complete,0.7,0.2,DXP,Red,Long,TRUE,Broken,3.6,-0.5,U,Green,Long,TRUE,Complete,1.2,-0.5,
13-May-14,Tuesday,UXP,Neutral,Long,TRUE,Complete,2,-1,UXP,Green,Long,TRUE,Complete,0.5,-1.2,U,Green,Long,FALSE,Broken,0.7,-1.9,
19-May-14,Monday,UXP,Red,Short,TRUE,Complete,2.1,-0.4,DXP,Neutral,Short,TRUE,Complete,2,-0.9,U,Green,Long,TRUE,Complete,0.7,0.1,
30-May-14,Friday,UXP,Neutral,Short,TRUE,Complete,4,-0.5,DXP,Green,Long,TRUE,Broken,1.2,-0.8,U,Green,Long,TRUE,Complete,0.9,-0.4,
27-Jun-14,Friday,RC,Red,Long,FALSE,Complete,0.8,-5,DXP,Green,Short,TRUE,Broken,0.3,-0.6,U,Green,Long,FALSE,Complete,1.3,-1.3,
2-Jul-14,Wednesday,UXP,Neutral,Long,FALSE,Complete,2.5,-1.5,RX,Green,Long,TRUE,Complete,1.5,-0.7,U,Green,Long,TRUE,Complete,1.1,-1.3,
19-Aug-14,Tuesday,UXP,Red,Long,TRUE,Complete,2.6,-0.4,UXP,Green,Short,TRUE,Broken,0.8,-0.5,U,Green,Long,TRUE,Complete,1.3,0,
22-Sep-14,Monday,DXP,Neutral,Short,TRUE,Complete,6.4,0.1,DXP,Green,Long,TRUE,Complete,4,0,U,Red,Short,TRUE,Broken,1.6,0.3,
26-Sep-14,Friday,DXP,Green,Neutral,Neutral,Neutral,Neutral,Neutral,DXP,Red,Long,TRUE,Broken,1.3,-0.4,U,Green,Long,TRUE,Complete,1.4,0.2,
30-Oct-14,Thursday,DXP,Red,Long,TRUE,Complete,0.4,-0.7,UXP,Green,Long,FALSE,Broken,0.3,-3.8,U,Green,Long,TRUE,Broken,2.7,0,
3-Nov-14,Monday,RC,Red,Short,TRUE,Complete,1.8,-0.8,DX,Green,Neutral,Neutral,Neutral,Neutral,Neutral,U,Red,Long,TRUE,Broken,0.8,-1.3,
14-Nov-14,Friday,DXP,Red,Short,FALSE,Complete,0.8,-1.5,RX,Red,Long,FALSE,Complete,0.3,-1.2,U,Red,Short,TRUE,Broken,0.3,-1,
25-Nov-14,Tuesday,RC,Red,Short,TRUE,Complete,1.6,-0.4,RX,Green,Long,TRUE,Complete,1,0.2,U,Red,Short,TRUE,Broken,0.5,-0.9,
28-Nov-14,Friday,UX,Red,Short,TRUE,Broken,1.6,-1,DXP,Red,Short,TRUE,Complete,0.2,-0.7,U,Green,Long,FALSE,Broken,0.2,-2.1,
17-Dec-14,Wednesday,DXP,Red,Short,TRUE,Complete,7,-2,RX,Green,Long,TRUE,Complete,1,-0.7,U,Green,Long,TRUE,Complete,3.1,0.1,
6-Jan-15,Tuesday,DXP,Red,Short,TRUE,Complete,0.9,-0.1,D,Red,Long,TRUE,Broken,0.5,-0.9,U,Green,Short,TRUE,Broken,3.4,0,
16-Jan-15,Friday,DXP,Green,Short,TRUE,Complete,0.7,-1.4,UXP,Green,Short,TRUE,Broken,0.9,-1,U,Green,Long,TRUE,Complete,2.1,0.1,
26-Jan-15,Monday,DXP,Green,Long,TRUE,Complete,0.5,-0.8,UXP,Red,Long,TRUE,Complete,1.3,-1,U,Red,Long,TRUE,Complete,1.1,-0.2,
9-Feb-15,Monday,DXP,Red,Neutral,Neutral,,,,RX,Red,,Neutral,Complete,,,U,Green,Short,TRUE,Broken,0.9,-1.4,
13-Feb-15,Friday,UXP,Red,Long,TRUE,Complete,3.7,-0.3,UXP,Green,Long,TRUE,Complete,1,-0.7,U,Green,Long,TRUE,Broken,0.9,-1.9,
5-Mar-15,Thursday,RC,Green,Long,TRUE,Complete,1.7,-0.5,UXP,,Short,FALSE,Broken,1,-4.2,U,Green,Short,TRUE,Broken,0.8,-0.9,
7-Apr-15,Tuesday,UXP,Green,Short,FALSE,Complete,0.7,-2,UXP,Red,Short,FALSE,Broken,0.6,-1.6,U,Green,Short,TRUE,Broken,1.2,0.3,
20-Apr-15,Monday,RC,Green,Long,TRUE,Complete,1.5,0.2,UXP,Green,,Neutral,Complete,,,U,Green,Long,TRUE,Complete,0.5,-0.2,
13-May-15,Wednesday,UXP,Red,Long,TRUE,Complete,3,0.4,UX,Green,Long,TRUE,Complete,0.3,-0.9,U,Green,Short,TRUE,Broken,1,-0.3,
30-Jun-15,Tuesday,DXP,Green,Long,FALSE,Complete,0.5,-2.6,U,Green,Long,TRUE,Complete,2.2,0.1,U,Red,Short,TRUE,Broken,0.6,-1,
2-Jul-15,Thursday,DX,Red,Short,TRUE,Complete,0.5,-1.3,UXP,Green,,Neutral,,,,U,Red,Short,TRUE,Broken,2.1,-0.3,
10-Jul-15,Friday,RC,Red,Short,FALSE,Complete,0.9,-3.7,UXP,,Short,FALSE,Complete,1,-2.1,U,Red,Short,FALSE,Broken,0.8,-2.5,
14-Jul-15,Tuesday,UXP,Green,Long,TRUE,Complete,0.4,-1,DX,Red,Long,TRUE,Broken,1.2,-0.4,U,Green,Long,TRUE,Complete,1.2,0,
26-Aug-15,Wednesday,DXP,,Long,TRUE,Complete,2..7,-0.3,UXP,Red,Long,TRUE,Complete,1.8,-0.1,U,Red,Short,FALSE,Broken,0.3,-1.9,
8-Sep-15,Tuesday,UXP,Green,Short,TRUE,Broken,0.7,-1,UXP,Green,Long,TRUE,Complete,0.5,-0.6,U,Red,Short,FALSE,Complete,0.4,-2.2,
16-Sep-15,Wednesday,UXP,Red,Short,TRUE,Complete,1.5,-0.1,RX,Red,,Neutral,Complete,,,U,Green,Long,TRUE,Complete,0.3,2.9,
29-Sep-15,Tuesday,DXP,Red,Short,TRUE,Broken,1.1,-0.3,D,Green,Long,TRUE,Broken,0.8,-0.1,U,Green,Short,TRUE,Broken,0.2,-0.5,
16-Oct-15,Friday,UXP,Red,Short,TRUE,Complete,1.8,-0.2,DXP,Green,Long,FALSE,Broken,0.5,-1.9,U,Red,Short,FALSE,Broken,0.9,-1.9,
16-Nov-15,Monday,DXP,Green,Neutral,Neutral,Complete,,,UXP,Green,Long,TRUE,Complete,0.6,-0.3,U,Green,Long,TRUE,Complete,1.7,0,
17-Nov-15,Tuesday,UXP,,Long,TRUE,Complete,4.8,0.2,RX,Green,Long,TRUE,Complete,1,0,U,Red,Long,FALSE,Broken,1.9,-2.1,
23-Nov-15,Monday,RC,Red,Short,TRUE,Complete,2.8,-0.6,DXP,Red,Short,FALSE,Complete,0.4,-1.8,U,Green,Short,TRUE,Broken,0.8,-0.1,
25-Nov-15,Wednesday,UXP,Red,Long,TRUE,Complete,0.8,0,U,Green,Long,TRUE,Complete,1.5,0.2,U,Red,Long,TRUE,Complete,0.4,-0.8,
30-Nov-15,Monday,RC,Green,Neutral,Neutral,Complete,,,D,Green,Long,TRUE,Broken,2.1,0.1,U,Red,Short,TRUE,Broken,0.9,-0.7,
12-Jan-16,Thursday,DXP,Green,Long,FALSE,Complete,3,-4.5,D,Red,Neutral,Neutral,Complete,,,U,Red,Short,TRUE,Broken,1.7,-0.5,
21-Jan-16,Thursday,UXP,Green,Long,FALSE,Broken,1.9,1.9,DXP,Red,Short,FALSE,Complete,0.2,0.2,U,Green,Long,TRUE,Complete,0.8,0.8,
29-Jan-16,Friday,RC,Green,Short,TRUE,Complete,4.2,4.2,UXP,Red,Short,TRUE,Complete,0.5,0.5,U,Green,Long,TRUE,Broken,1.5,0.3,
22-Feb-16,Monday,UX,Green,Long,TRUE,Complete,0.5,0.5,UXP,Red,Short,FALSE,Complete,0.5,0.2,U,Green,Long,TRUE,Broken,0.1,0.9,
23-Feb-16,Tuesday,DX,Red,Short,TRUE,Complete,0.7,0.7,D,Green,Long,TRUE,Broken,0.5,0.7,U,Red,Short,TRUE,Broken,1.2,0.3,
25-Feb-16,Thursday,UXP,Red,Short,TRUE,Complete,5.7,2,DXP,Red,Long,TRUE,Broken,1.6,1.6,U,Red,Long,TRUE,Complete,1.3,0.3,
8-Mar-16,Wednesday,D,Green,Short,FALSE,Complete,0.7,0.7,D,Red,Neutral,Neutral,Complete,0,0,U,Green,Long,TRUE,Complete,0.7,0.7,
14-Apr-16,Thursday,UXP,Red,Short,TRUE,Complete,1,1,DXP,Red,Long,TRUE,Broken,1.8,0.5,U,Red,Long,TRUE,Complete,1.3,1.3,
19-Apr-16,Tuesday,UXP,Green,Long,TRUE,Complete,1.4,1.4,UXP,Green,Long,TRUE,Complete,0.5,0.5,U,Green,Short,TRUE,Complete,1.2,1.2,
16-May-16,Monday,DXP,Green,Long,TRUE,Complete,1,1,UX,Green,Short,FALSE,Complete,0.8,0.8,U,Green,Long,TRUE,Complete,1.9,0.5,
20-May-16,Friday,UX,Green,Long,TRUE,Complete,2.3,0.5,UXP,Green,Short,TRUE,Complete,0.4,0.4,U,Green,Long,TRUE,Complete,0.2,0.2,
23-May-16,Monday,RC,Red,Short,FALSE,Complete,1,1,D,Red,Long,TRUE,Broken,0.9,0.9,U,Green,Short,TRUE,Broken,1.1,0.3,
31-May-16,Tuesday,UX,Red,Short,FALSE,Complete,1,1,DX,Red,Short,FALSE,Broken,0.5,0.5,U,Green,Short,TRUE,Broken,4.5,4.5,
12-Jun-16,Tuesday,RC,Green,Short,TRUE,Complete,1.2,-0.6,DXP,Green,Long,TRUE,Broken,1.5,-0.3,U,Red,Long,TRUE,Complete,1.1,-0.1,
13-Jun-16,Monday,DXP,Red,Short,TRUE,Complete,1.6,1,DX,Green,Long,TRUE,Broken,0.5,0.5,U,Green,Short,FALSE,Broken,1.3,0.3,
30-Jun-16,Thursday,UXP,Red,Short,TRUE,Complete,4.5,0.5,D,Green,Long,TRUE,Broken,0.6,0.6,U,Red,Long,TRUE,Complete,4.1,0.5,
1-Jul-16,Thursday,RC,Red,Short,TRUE,Complete,2.9,0.3,DXP,Red,Short,TRUE,Complete,0.2,0.2,U,Green,Long,FALSE,Complete,0.8,0.8,
13-Jul-16,Wednesday,UX,Red,Short,TRUE,Complete,0.9,0.9,RX,Green,Long,TRUE,Complete,0.6,0.6,U,Red,Short,TRUE,Complete,0.7,0.7,
5-Sep-16,Monday,UXP,Red,Long,TRUE,Complete,1,1,DXP,Red,Long,TRUE,Broken,0.9,0.9,U,Green,Short,TRUE,Complete,0.3,0.3,
8-Sep-16,Tuesday,DX,Green,Long,TRUE,Complete,0.6,0.6,U,Green,Long,TRUE,Complete,1,,U,Neutral,Long,FALSE,Broken,0.4,,
3-Oct-16,Thursday,UX,Green,Long,TRUE,Broken,1.6,1.6,U,Green,Long,TRUE,Complete,1.8,2,U,Green,Short,TRUE,Broken,2.9,3,
17-Oct-16,Monday,DXP,Green,Short,TRUE,Complete,1.8,-0.7,RX,Green,Short,FALSE,Complete,0.2,-1.5,U,Green,Short,TRUE,Broken,0.5,-0.3,
2-Dec-16,Friday,UXP,Green,Short,FALSE,Broken,1.8,1.8,UXP,Green,Long,TRUE,Complete,1,1,U,Red,Long,TRUE,Broken,2.7,0.3,
5-Dec-16,Thursday,DXP,Green,Short,FALSE,Complete,1.8,0.3,RX,Green,Long,TRUE,Complete,1.7,0.5,U,Red,Short,TRUE,Complete,1.2,1.2,
16-Dec-16,Friday,RC,Red,Long,TRUE,Complete,0.5,-0.7,RX,Red,Long,TRUE,Complete,0.8,0,U,Red,Short,TRUE,Broken,1.8,-1.1,
3-Jan-17,Tuesday,RC,Green,Long,TRUE,Complete,4.8,0,UXP,Red,Long,TRUE,Complete,2.1,0.2,U,Green,Short,TRUE,Broken,1.1,-0.4,
5-Jan-17,Thursday,UXP,Green,Long,FALSE,Complete,1.5,-2,DX,Green,Long,FALSE,Broken,0.6,-1.8,U,Green,Short,TRUE,Broken,2.8,-1.1,
23-Jan-17,Monday,DXP,Green,Long,TRUE,Complete,0.8,-1.2,D,Neutral,Long,TRUE,Broken,1.4,0,U,Red,Short,TRUE,Broken,0.7,-0.6,
6-Mar-17,Monday,DXP,Green,Long,TRUE,Complete,0.2,-0.9,DX,Red,Long,TRUE,Broken,1.2,0,U,Red,Short,FALSE,Broken,0.8,-2.7,
13-Mar-17,Monday,DXP,Green,Long,TRUE,Complete,0.8,-0.4,UXP,Red,Short,FALSE,Broken,1.6,-2.4,U,Red,Short,TRUE,Broken,0.3,-1.2,
15-Mar-17,Wednesday,RC,Red,Long,TRUE,Complete,4.6,1.4,UXP,Green,Long,TRUE,Complete,1.8,-0.5,U,Green,Long,TRUE,Complete,4.7,-0.2,
31-Mar-17,Friday,UX,Red,Short,TRUE,Broken,1.5,-1,DXP,Green,Long,TRUE,Broken,0.4,0.1,U,Green,Long,TRUE,Complete,0.5,-1.2,
7-Apr-17,Friday,UXP,Green,Long,FALSE,Broken,1.2,-18.5,DXP,Green,Long,TRUE,Broken,0.6,-0.6,U,Green,Long,TRUE,Complete,0.5,-0.6,
10-Apr-17,Monday,RC,Green,Long,TRUE,Complete,1.5,0,UX,Red,Short,TRUE,Broken,2.8,-1,U,Green,Long,FALSE,Broken,0.2,-2,
8-May-17,Monday,UXP,Red,Neutral,Neutral,Complete,,,DX,Red,Long,TRUE,Broken,0.5,-1,U,Red,Short,TRUE,Broken,0.6,-0.7,
10-May-17,Wednesday,DXP,Red,Long,TRUE,Complete,0.5,-0.3,UX,Red,Short,TRUE,Broken,0.6,-1.2,U,Red,Long,TRUE,Complete,2,0.1,
12-May-17,Friday,RC,Red,Short,TRUE,Complete,3.5,0.5,DXP,Red,Long,TRUE,Complete,0.4,-0.6,U,Red,Neutral,Neutral,Broken,,,
22-Jun-17,Thursday,DXP,Green,Short,FALSE,Complete,0.4,-3,RX,Red,Long,TRUE,Complete,0.1,-0.5,U,Red,Long,TRUE,Complete,1.5,-0.6,
5-Jan-18,Friday,RC,Red,Short,FALSE,Complete,2,-2,UXP,Green,Long,TRUE,Complete,5,0.2,U,Red,Long,TRUE,Complete,2,-0.3,
11-Jan-18,Thursday,UXP,Green,Short,TRUE,Complete,0.6,-1.1,UX,Red,Short,FALSE,Broken,1.7,-2.8,U,Green,Long,TRUE,Complete,1.6,0,
12-Jan-18,Friday,UXP,Red,Long,TRUE,Complete,1.8,-0.4,UXP,Green,Long,TRUE,Complete,0.2,-1,U,Green,Long,TRUE,Complete,1.3,0,
6-Feb-18,Tuesday,DXP,Red,Short,TRUE,Complete,2,0,U,Green,Long,FALSE,Broken,0.1,-0.8,U,Green,Long,TRUE,Complete,0.2,-0.1,
13-Feb-18,Tuesday,U,Green,Long,FALSE,Complete,0.8,-1.7,DXP,Red,Long,TRUE,Complete,0.4,-0.2,U,Green,Long,TRUE,Complete,1.5,-0.7,
26-Mar-18,Monday,DXP,Green,Long,TRUE,Complete,2.4,0,UXP,Green,Long,TRUE,Complete,2.1,-0.6,U,Red,Short,FALSE,Broken,1.5,-3,
28-Mar-18,Wednesday,DXP,Red,Long,TRUE,Complete,0.5,-0.3,D,Red,Long,TRUE,Broken,0.3,-0.1,U,Red,Short,TRUE,Broken,0.6,-1.6,
29-Mar-18,Thursday,RC,Red,Short,TRUE,Complete,0.4,-0.5,RC,Red,Long,TRUE,Complete,1.2,-0.4,U,Green,Long,TRUE,Complete,3.6,0.2,
20-Apr-18,Friday,DXP,Green,Long,TRUE,Broken,1.2,-0.4,DXP,Red,Long,TRUE,Broken,0.8,-0.2,U,Red,Short,TRUE,Broken,3.1,0.1,
23-Apr-18,Monday,DXP,Green,Long,TRUE,Complete,0.6,0,DX,Red,Short,FALSE,Broken,0.3,-1.4,U,Red,Long,TRUE,Complete,0.7,-1.6,
16-May-18,Wednesday,RC,Green,Long,TRUE,Complete,0.5,-0.5,UX,Green,Short,TRUE,Broken,0.6,-0.5,U,Green,Long,TRUE,Complete,1,-0.3,
22-May-18,Tuesday,RC,Neutral,Short,FALSE,Complete,0.2,-4.3,UXP,Green,Long,TRUE,Complete,1.2,0,U,Red,Short,TRUE,Broken,1.9,-0.6,
29-Jun-18,Friday,UXP,Green,Short,FALSE,Complete,0.6,-3.2,UXP,Green,Short,TRUE,Complete,1.2,-0.9,U,Green,Long,FALSE,Broken,0.7,-2.1,
2-Jul-18,Monday,UXP,Neutral,Long,FALSE,Complete,1.1,-4.4,DXP,Red,Long,TRUE,Complete,0.4,-0.7,U,Green,Long,TRUE,Complete,1.6,-0.9,
4-Jul-18,Wednesday,DXP,Red,Long,TRUE,Complete,1.5,0,UXP,Green,Long,TRUE,Complete,1.5,-0.6,U,Red,Long,TRUE,Complete,0.2,-0.1,
6-Jul-18,Friday,UXP,Green,Long,TRUE,Complete,2.1,-0.6,U,Red,Short,TRUE,Broken,0.5,-0.2,U,Green,Long,TRUE,Complete,1.9,0.1,
20-Jul-18,Friday,RC,Green,Long,FALSE,Complete,0.6,-5.6,DXP,Green,Long,FALSE,Complete,0.7,-5,U,Green,Long,FALSE,Broken,0.9,-1.4,
25-Jul-18,Wednesday,DXP,Neutral,Short,TRUE,Complete,1.7,-0.3,U,Green,Long,FALSE,Broken,1.1,-3.3,U,Green,Long,TRUE,Complete,3.7,0,
10-Sep-18,Monday,RC,Neutral,Long,TRUE,Complete,1.3,-0.1,UX,Green,Long,TRUE,Complete,0.7,-0.2,U,Red,Short,TRUE,Complete,0.3,-0.5,
17-Sep-18,Monday,DXP,Red,Long,TRUE,Broken,0.5,-0.9,RC,Green,Long,TRUE,Complete,2.2,-0.5,U,Red,Short,TRUE,Broken,2.6,-0.3,
18-Sep-18,Tuesday,DXP,Green,Long,TRUE,Complete,1.9,0,UXP,Green,Long,TRUE,Complete,0.5,-0.4,U,Green,Long,TRUE,Complete,0.8,0,
19-Sep-18,Wednesday,UXP,Red,Neutral,Neutral,Complete,,,RC,Red,Short,TRUE,Complete,1.5,-0.2,U,Green,Long,TRUE,Complete,0.5,-0.7,
1-Oct-18,Monday,UXP,Red,Long,TRUE,Complete,3.3,-0.4,UXP,Green,Long,TRUE,Complete,0.1,-0.9,U,Green,Short,TRUE,Broken,1.6,-0.3,
19-Oct-18,Friday,DXP,Red,Long,TRUE,Complete,3.8,0,UXP,Red,Short,FALSE,Broken,0.8,-1.9,U,Green,Short,TRUE,Broken,0.7,-0.3,
